year,tag,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2013,AmazonWashingtonPost,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CelebApprenticeMVP,",,,",",,,","1,-0.5245113936058923,23.0,12.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,oscars,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,MDLNY,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TheBest,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,KeepingItReal,",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9776926902562761,16.0,10.0",",,,",",,,",",,,",",,,",",,,"
2013,HappyBirthdayYogiBerra,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,smallbiz,",,,",",,,",",,,",",,,","1,-0.0639759278442611,7.0,12.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GoFlashes,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Election2016,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AmericaGreatAgain,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CongratsPeggy,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,architecture,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TaxCutsandJobsAct,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TRUMP,",,,",",,,","6,0.08058352723173472,28.0,24.666666666666668","10,-0.07587978609113519,46.5,37.8","4,0.18871040534413364,12.75,14.75","4,-0.06591496349417514,11.25,7.75","10,-0.19053790399213763,44.9,32.8","24,0.0728733146198529,79.95833333333333,64.79166666666667","8,0.1658167354552797,89.75,100.375","15,0.07650682990532402,21.933333333333334,23.133333333333333","7,0.06279147726755761,95.71428571428571,109.42857142857143","3,-0.14998571978785616,28.0,53.0"
2013,JoinMITeam,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.32791438999013867,121.0,68.0",",,,",",,,",",,,"
2013,run2016,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AMERICAN,",,,",",,,",",,,",",,,",",,,","1,0.07240247890770157,29.0,11.0",",,,",",,,","1,0.593994088016857,355.0,188.0","1,0.13920015430300303,33.0,39.0",",,,",",,,"
2013,TrumpTennis,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,WrestleMania,",,,",",,,",",,,","2,0.25659277595528673,218.5,132.5",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,greatman,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,worldisover,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NHforTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TrumpNewYearsRes,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,wellness,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,EOWDC,",,,",",,,","2,0.5959066547723035,22.5,6.5",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Mexico,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,billsmafia,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,StrikeOutALS,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,turbinefree,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.8048368215140347,17.0,17.0",",,,"
2013,abc2020,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TrumpScotland,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,excited,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,funfact,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,brilliant,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,pro,",,,",",,,",",,,","1,-0.521813514099708,5.0,4.0",",,,",",,,",",,,","1,-0.46741867115165725,2.0,3.0","1,0.21176040664591667,18.0,23.0",",,,","1,-0.3503491498277034,12.0,21.0",",,,"
2013,LuvIt,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Business,",,,",",,,",",,,","1,-0.16163617850123657,49.0,35.0",",,,",",,,",",,,","1,-0.8095505635499243,5.0,9.0",",,,",",,,",",,,",",,,"
2013,ACdinner15,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TRUMPTuesday,",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.8763339728993094,16.0,12.0",",,,",",,,",",,,",",,,"
2013,bestshowonTV,",,,",",,,","1,0.134666144447263,19.0,13.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Elegance,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Mississippi,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,StopCommonCore,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GOPinCLE,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,ISIS,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Newtown,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Voted,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,all,",,,",",,,",",,,","2,0.10504427734012045,16.0,9.5","1,-0.0639759278442611,7.0,12.0",",,,",",,,",",,,",",,,","1,0.24452789937222597,12.0,11.0",",,,",",,,"
2013,Doonbeg,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,EverydayIsBetterWithTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AmericanPride,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SpecialReport,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RepublicanDebate,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Letterman,",,,",",,,","1,0.9490927168832466,26.0,9.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SkyscraperLive,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,DOW24K,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,thecelebrityapprentice,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,FamilyFirst,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RedNationRising,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,HomeAlone,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SALUTE,",,,",",,,",",,,",",,,","1,0.19911292787087143,43.0,85.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,takebackday,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,failing,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AKOYA,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,YourFired,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,MothersDay,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GoBig,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,gratitude,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.6641672507347998,9.0,7.0",",,,",",,,",",,,"
2013,shirts,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.3944080913496977,6.0,10.0",",,,",",,,",",,,"
2013,BuffaloBills,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SPYGATE,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,pathetic,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,JoanRivers,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TortureReport,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,fitn,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Double,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,totalhack,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.5638355384473226,13.0,12.0",",,,",",,,",",,,"
2013,GPLFers,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CELEBRITYAPPRENTICE,",,,",",,,",",,,","4,0.2908078278778626,16.0,12.0","1,0.18047464916078448,14.0,9.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,LESM,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,FreeBrady,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,StopTheBias,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,saveourcountry,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Bible,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.924268671077813,34.0,30.0",",,,",",,,",",,,"
2013,Twitter,",,,",",,,",",,,",",,,",",,,","1,-0.5614073263939843,13.0,9.0",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SimpleTruth,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,HillaryKaine2016,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Aspergers,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,PrimaryDay,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,itmustbenumberone,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,IranDeal,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AlSharpton,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TheApprentice,",,,",",,,","1,0.6749475692576397,10.0,6.0","2,-0.6933041939774801,18.0,11.0","2,0.16496191571498242,16.5,14.0","1,-0.15104338692454244,6.0,5.0",",,,",",,,",",,,",",,,",",,,",",,,"
2013,president2016,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.09808443997455907,21.0,42.0"
2013,nicejob,",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9666729455536212,14.0,6.0",",,,",",,,",",,,",",,,",",,,"
2013,Mrzbirthday,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,bigtrumpfan,",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9132955612208962,9.0,10.0",",,,",",,,",",,,",",,,",",,,"
2013,listenup,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,awesomestaff,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,hannity,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,isis,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,C21SuperBowl,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RachelMaddow,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,MakeAmericasMilitaryGreatAgain,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Pinehurst,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RHONJ,",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.8229823266221039,34.0,26.0",",,,",",,,",",,,",",,,"
2013,FoxandFriends,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Europe,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,PresidentTrump2016,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,MentionSomebodyYouWantToMeet,",,,",",,,","1,-0.47533044648332323,21.0,16.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,zeldinforcongress,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,HospitalityConference,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,big,",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9132955612208962,9.0,10.0","1,-0.9499143313596432,17.0,7.0","1,0.2914307627032031,36.0,55.0",",,,",",,,",",,,"
2013,GOPdebate,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,FactCheck,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TeamUSA,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,vote,",,,",",,,",",,,","1,0.8103163415671608,26.0,23.0",",,,",",,,",",,,","1,-0.4879577954436112,19.0,25.0","2,0.5699841273451823,26.5,30.0",",,,",",,,",",,,"
2013,Bush,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,tellingitlikeitis,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,fairandbalancedmyass,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CNBCGOPDebate,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,PEACEOUT,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9560026380390834,32.0,24.0",",,,",",,,",",,,"
2013,BestMJPics,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,fixtheUSA,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Donaldtrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,yardsigns,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,USVI,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NationalPrayerBreakfast,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,almostgraduating,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,WTA,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Luvo,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CEO,",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.013050730577519598,15.0,23.0","1,-0.9560026380390834,32.0,24.0",",,,",",,,",",,,"
2013,primary,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RightNow,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NoBama,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,BikersForTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Snowden,",,,",",,,",",,,",",,,",",,,","1,0.6073524217622093,97.0,36.0","1,-0.6656766008823851,96.0,66.0",",,,",",,,",",,,",",,,",",,,"
2013,trumpnationalphiladelphia,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,CPAC2013,",,,",",,,","4,-0.004300486633991796,19.0,9.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Billygraham,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.6004490377946528,81.0,76.0",",,,"
2013,awful,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,notgood,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,USWomensOpen,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Letstalkbusiness,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SuperBowlSunday,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,OneTermFund,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Election2012,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,gop,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,javitzsucks,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RLC2014,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,DancingWiththeStars,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,ImprovedSinceLastYear,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TurntTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Fake,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GiveBack,",,,",",,,",",,,",",,,","1,0.7132081215893233,92.0,96.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NewJersey,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,keepingitreal,",,,",",,,",",,,",",,,",",,,",",,,","1,-0.9776926902562761,16.0,10.0",",,,",",,,",",,,",",,,",",,,"
2013,Broward,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,awesomeness,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,YouHaveMyVote,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,KeepCalm,",,,",",,,",",,,",",,,","1,0.3092292218508823,22.0,15.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TheArsenioHallShow,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,VoteTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.4879577954436112,19.0,25.0",",,,",",,,",",,,",",,,"
2013,TrumpNationalDoral,",,,",",,,",",,,",",,,",",,,",",,,","1,0.7440703841485892,9.0,5.0",",,,",",,,",",,,",",,,",",,,"
2013,soHo,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.15338082078863224,35.0,21.0",",,,",",,,",",,,"
2013,MayThe4thBeWithYou,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,ReadersChoice2014,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,IDreamofNene,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","2,-0.6813268011821302,9.0,8.0",",,,",",,,",",,,"
2013,braggingrights,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,0.7107343985273913,13.0,10.0",",,,",",,,",",,,"
2013,CelebrityApprenticewinner2015,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,IranProtests,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NeilCavuto,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Blessings,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,","1,-0.25267472460492546,10.0,8.0",",,,",",,,",",,,"
2013,DEPrimary,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GOPDebate,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,ThinkBig,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,GivingTuesday,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NCTL2018,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TimetoGetTough,",,,",",,,",",,,",",,,","1,-0.7966047428646521,407.0,141.0","1,0.29728868450790125,401.0,115.0",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NASCAR,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,weneedapatriot,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,yourfired,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,voterfraud,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Truth,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TRUMP2016,",,,",",,,","1,-0.3762757128233871,31.0,37.0","2,-0.0942140055223839,66.5,50.5","1,0.3940945392129125,11.0,18.0","3,0.043784504482165566,9.333333333333334,9.0","3,-0.23400304880236247,17.333333333333332,11.0","8,-0.11001441986213725,18.75,17.25","2,0.44344657081705174,143.5,187.5","8,0.21146391651989066,23.125,26.25","3,0.18482307507278492,107.66666666666667,149.33333333333334","1,-0.28840314084931284,19.0,19.0"
2013,WineWednesday,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,HellJustFrozeOver,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Frozen,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,gottaloveit,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TBT,",,,",",,,",",,,","4,0.254548605632487,23.0,33.25",",,,",",,,",",,,","1,0.9782489145176934,99.0,68.0",",,,",",,,",",,,","2,-0.024012943099306683,54.0,79.5"
2013,yourefired,",,,",",,,","1,0.134666144447263,19.0,13.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,WRESTLEMANIA,",,,",",,,",",,,","2,0.25659277595528673,218.5,132.5",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,mrpresident,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TrumpsBills,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NYConf,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,SupportsTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TrumpVlog,",,,",",,,",",,,","3,-0.19733514912162708,51.333333333333336,30.333333333333332",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,freeourmarine,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,JohnRyder,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,whocaroniscalling,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,BlacksForTrump,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,trumpforpresidemt,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,unstoppable,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,Conservative,",,,",",,,","1,-0.23773325248446997,47.0,55.0",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,RiyadhSummit,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,NikWalenda,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,iVoted,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,TrumpToronto,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,AmericaFIRST,",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,",",,,"
2013,plan,",,,",",,,",",,,",",,,",",,,","2,-0.6805051542507109,57.5,42.0",",,,",",,,",",,,",",,,",",,,",",,,"
